-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2017 through 10/01/2022 
Location: Latitude  24.9122   Longitude 66.7099 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2018,1,2,20,2.42,277.42,3.11,278.97
2018,1,2,21,1.93,283.36,2.44,285.42
2018,1,2,22,1.29,295.02,1.63,298.28
2018,1,2,23,1.02,315.93,1.31,319.36
2018,1,3,0,1.27,336.11,1.64,337.95
2018,1,3,1,1.87,340.96,2.41,342.09
2018,1,3,2,2.31,341.5,3.03,342.31
2018,1,3,3,2.43,350.17,3.19,350.12
2018,1,3,4,2.3,7.22,2.99,6.29
2018,1,3,5,2.36,18.13,3.04,17.32
2018,1,3,6,2.51,20.24,3.25,19.65
2018,1,3,7,2.84,18.78,3.32,18.09
2018,1,3,8,2.49,17.92,2.47,16.14
2018,1,3,9,0.82,10.99,0.69,7.21
2018,1,3,10,0.63,235.53,0.65,229.4
2018,1,3,11,1.52,232.95,1.51,230.46
2018,1,3,12,2.44,236.61,2.46,235.1
2018,1,3,13,3.2,240.12,3.28,239.15
2018,1,3,14,3.69,242.62,3.82,242.07
2018,1,3,15,4.01,243.73,4.3,243.43
2018,1,3,16,3.47,246.5,4.99,246.65
2018,1,3,17,3.64,252.5,5.38,253.2
2018,1,3,18,3.6,259.11,5.21,260.42
2018,1,3,19,3.49,262.14,4.88,263.57
2018,1,3,20,3.38,262.17,4.59,263.55
2018,1,3,21,3.38,262.69,4.5,263.82
2018,1,3,22,3.51,266.17,4.66,267.12
2018,1,3,23,3.72,273.01,4.97,273.69
2018,1,4,0,3.88,279.27,5.25,279.77
2018,1,4,1,4.0,284.82,5.45,285.11
2018,1,4,2,4.08,289.23,5.6,289.4
2018,1,4,3,4.18,292.06,5.8,291.97
2018,1,4,4,4.2,294.18,5.88,293.98
2018,1,4,5,4.15,297.0,5.81,296.7
2018,1,4,6,3.96,299.7,5.62,299.27
2018,1,4,7,4.32,300.18,5.27,299.19
2018,1,4,8,4.6,295.04,5.13,294.46
2018,1,4,9,4.28,289.39,4.69,289.58
2018,1,4,10,4.14,282.43,4.46,283.36
2018,1,4,11,4.3,275.85,4.6,277.32
2018,1,4,12,4.52,269.6,4.82,271.58
2018,1,4,13,4.73,265.17,5.03,267.24
2018,1,4,14,4.88,261.35,5.21,263.28
2018,1,4,15,5.0,257.55,5.43,258.8
2018,1,4,16,4.38,252.34,5.75,252.53
2018,1,4,17,3.99,247.41,6.08,247.79
2018,1,4,18,3.98,245.19,5.99,245.57
2018,1,4,19,4.01,246.43,5.81,246.71
2018,1,4,20,3.92,250.45,5.46,250.71
2018,1,4,21,3.8,257.54,5.14,257.8
2018,1,4,22,3.7,265.64,4.93,265.91
2018,1,4,23,3.39,271.85,4.43,272.32
2018,1,5,0,3.01,276.72,3.83,277.39
2018,1,5,1,2.67,283.35,3.34,284.07
2018,1,5,2,2.34,292.55,2.89,293.59
2018,1,5,3,1.88,305.21,2.27,306.75
2018,1,5,4,1.34,328.35,1.58,332.68
2018,1,5,5,1.12,16.28,1.47,24.12
2018,1,5,6,1.6,51.73,2.41,55.28
2018,1,5,7,2.74,68.05,3.06,68.88
2018,1,5,8,2.52,88.22,2.52,92.31
2018,1,5,9,2.14,121.89,2.25,124.8
2018,1,5,10,2.21,147.54,2.39,147.97
2018,1,5,11,2.48,166.31,2.69,164.83
2018,1,5,12,2.74,181.64,2.94,179.39
2018,1,5,13,2.88,195.92,3.04,193.39
2018,1,5,14,2.89,207.53,3.02,205.44
2018,1,5,15,2.85,215.96,3.04,214.3
2018,1,5,16,2.57,225.62,3.42,224.54
2018,1,5,17,2.75,233.65,3.71,233.23
2018,1,5,18,2.62,238.39,3.47,238.35
2018,1,5,19,2.41,242.19,3.1,242.53
2018,1,5,20,2.23,248.2,2.79,248.62
2018,1,5,21,2.0,256.45,2.46,256.76
2018,1,5,22,1.71,266.08,2.07,266.53
2018,1,5,23,1.48,280.3,1.76,280.76
2018,1,6,0,1.43,300.64,1.69,301.19
2018,1,6,1,1.42,321.68,1.69,322.5
2018,1,6,2,1.54,339.44,1.85,340.72
2018,1,6,3,1.71,357.39,2.09,359.57
2018,1,6,4,1.91,16.43,2.41,19.32
2018,1,6,5,2.14,34.73,2.81,37.67
2018,1,6,6,2.3,48.45,3.17,51.01
2018,1,6,7,3.0,59.96,3.26,60.61
2018,1,6,8,2.76,73.21,2.74,74.97
2018,1,6,9,2.3,94.49,2.33,96.55
2018,1,6,10,2.15,115.36,2.25,115.68
2018,1,6,11,2.1,132.29,2.23,131.3
2018,1,6,12,2.03,147.41,2.14,145.27
2018,1,6,13,2.01,163.75,2.1,160.42
2018,1,6,14,2.01,180.22,2.08,176.56
2018,1,6,15,1.93,196.45,2.06,193.4
2018,1,6,16,1.81,215.88,2.22,213.52
2018,1,6,17,1.93,229.93,2.32,228.54
2018,1,6,18,1.88,240.02,2.23,238.76
2018,1,6,19,1.65,245.62,1.94,244.16
2018,1,6,20,1.31,246.49,1.51,244.5
2018,1,6,21,1.0,242.64,1.16,240.16
2018,1,6,22,0.83,239.59,0.98,237.07
2018,1,6,23,0.66,235.56,0.79,233.47
2018,1,7,0,0.47,233.13,0.56,230.71
2018,1,7,1,0.42,280.68,0.49,279.16
2018,1,7,2,0.74,318.87,0.87,319.01
2018,1,7,3,1.06,337.41,1.28,337.35
2018,1,7,4,1.31,350.76,1.61,350.49
2018,1,7,5,1.56,359.14,1.92,358.84
2018,1,7,6,1.78,3.03,2.21,2.63
2018,1,7,7,1.8,10.77,2.1,10.06
2018,1,7,8,1.2,11.24,1.14,6.3
2018,1,7,9,0.22,334.36,0.18,331.19
2018,1,7,10,0.55,223.85,0.51,216.35
2018,1,7,11,1.2,225.26,1.13,221.63
2018,1,7,12,1.89,230.04,1.82,228.31
2018,1,7,13,2.56,236.31,2.53,235.43
2018,1,7,14,3.17,241.6,3.21,241.31
2018,1,7,15,3.67,245.07,3.88,244.98
2018,1,7,16,3.41,248.49,4.89,248.15
2018,1,7,17,3.63,252.23,5.54,252.28
2018,1,7,18,3.62,256.77,5.52,257.34
2018,1,7,19,3.37,259.32,5.04,260.54
2018,1,7,20,3.08,258.15,4.36,259.78
2018,1,7,21,2.78,254.83,3.72,256.64
2018,1,7,22,2.53,250.33,3.27,252.04
2018,1,7,23,2.37,244.87,2.99,246.31
2018,1,8,0,2.31,241.7,2.88,242.67
2018,1,8,1,2.12,251.3,2.63,252.21
2018,1,8,2,1.98,276.56,2.47,277.28
2018,1,8,3,2.1,303.16,2.63,303.97
2018,1,8,4,2.25,324.6,2.84,324.87
2018,1,8,5,2.28,343.24,2.87,343.39
2018,1,8,6,2.23,0.4,2.84,0.63
2018,1,8,7,2.23,14.18,2.55,13.48
2018,1,8,8,1.58,14.86,1.54,11.99
2018,1,8,9,0.77,0.58,0.77,2.92
2018,1,8,10,0.58,322.67,0.59,331.39
2018,1,8,11,0.91,286.42,0.86,294.23
2018,1,8,12,1.43,270.63,1.35,275.97
2018,1,8,13,1.92,259.92,1.84,263.42
2018,1,8,14,2.34,253.69,2.29,255.58
2018,1,8,15,2.77,252.94,2.85,253.9
2018,1,8,16,2.96,255.01,4.06,254.39
2018,1,8,17,3.51,258.07,5.1,257.54
2018,1,8,18,3.56,261.41,5.24,261.52
2018,1,8,19,3.37,264.54,4.87,265.4
2018,1,8,20,3.09,267.83,4.3,269.27
2018,1,8,21,2.76,272.43,3.7,274.24
2018,1,8,22,2.48,280.35,3.26,282.47
2018,1,8,23,2.3,292.74,3.01,295.17
2018,1,9,0,2.25,308.22,2.96,310.5
2018,1,9,1,2.36,324.68,3.16,326.51
2018,1,9,2,2.6,337.98,3.53,339.4
2018,1,9,3,2.8,348.09,3.83,349.19
2018,1,9,4,2.88,358.44,3.95,359.09
2018,1,9,5,2.89,9.79,3.94,10.17
2018,1,9,6,2.84,21.48,3.92,21.91
2018,1,9,7,3.34,34.81,3.75,34.39
2018,1,9,8,3.21,46.08,3.34,46.61
2018,1,9,9,3.09,64.86,3.36,66.17
2018,1,9,10,3.22,76.97,3.59,76.54
2018,1,9,11,3.24,83.35,3.66,82.41
2018,1,9,12,3.16,87.73,3.64,86.43
2018,1,9,13,3.03,88.08,3.55,86.46
2018,1,9,14,2.8,84.24,3.34,83.14
2018,1,9,15,2.44,77.43,3.2,76.61
2018,1,9,16,2.01,68.82,3.39,68.35
2018,1,9,17,2.68,58.21,4.3,58.96
2018,1,9,18,3.47,52.87,5.52,53.7
2018,1,9,19,4.19,51.44,6.45,51.49
2018,1,9,20,4.6,50.66,6.92,50.09
2018,1,9,21,4.74,49.28,7.02,48.38
2018,1,9,22,4.68,46.15,6.89,45.09
2018,1,9,23,4.66,41.87,6.9,41.05
2018,1,10,0,4.8,37.26,7.17,36.98
2018,1,10,1,5.02,33.44,7.53,33.62
2018,1,10,2,5.19,31.58,7.75,32.07
2018,1,10,3,5.3,31.25,7.88,31.88
2018,1,10,4,5.39,31.06,7.99,31.68
2018,1,10,5,5.49,30.73,8.11,31.46
2018,1,10,6,5.61,31.96,8.13,32.64
2018,1,10,7,6.16,34.56,7.4,34.81
2018,1,10,8,5.64,37.79,6.07,38.31
2018,1,10,9,5.32,48.81,5.95,50.33
2018,1,10,10,4.8,64.06,5.46,65.05
2018,1,10,11,4.08,78.28,4.91,78.33
2018,1,10,12,3.82,86.25,4.8,86.08
2018,1,10,13,3.77,86.2,4.75,86.04
2018,1,10,14,3.73,79.99,4.7,79.94
2018,1,10,15,3.49,73.6,4.79,73.61
2018,1,10,16,2.97,70.18,5.36,69.8
2018,1,10,17,3.66,66.77,6.39,66.35
2018,1,10,18,4.52,64.06,7.25,63.08
2018,1,10,19,5.15,62.27,7.8,60.66
2018,1,10,20,5.41,59.73,8.15,57.85
2018,1,10,21,5.67,56.29,8.51,54.91
2018,1,10,22,5.88,54.35,8.56,53.65
2018,1,10,23,5.88,54.3,8.31,53.95
2018,1,11,0,5.84,54.59,8.0,54.38
2018,1,11,1,5.68,54.3,7.67,54.16
2018,1,11,2,5.49,53.62,7.39,53.47
2018,1,11,3,5.37,52.75,7.18,52.61
2018,1,11,4,5.18,51.18,6.92,51.05
2018,1,11,5,4.95,49.6,6.68,49.79
2018,1,11,6,4.85,48.27,6.47,48.72
2018,1,11,7,5.03,47.83,5.84,48.2
2018,1,11,8,4.55,48.62,4.92,49.05
2018,1,11,9,4.2,51.04,4.64,51.97
2018,1,11,10,3.94,54.36,4.39,55.29
2018,1,11,11,3.17,54.82,3.66,55.87
2018,1,11,12,2.59,52.09,3.06,53.51
2018,1,11,13,2.24,49.1,2.71,50.38
2018,1,11,14,2.02,46.41,2.47,47.31
2018,1,11,15,1.66,38.32,2.2,38.37
2018,1,11,16,1.49,19.96,2.25,24.61
2018,1,11,17,1.78,16.36,2.59,21.0
2018,1,11,18,2.04,18.57,2.97,23.26
2018,1,11,19,2.25,20.07,3.23,24.15
2018,1,11,20,2.42,18.61,3.37,21.92
2018,1,11,21,2.58,13.99,3.52,16.75
2018,1,11,22,2.88,7.16,3.88,9.27
2018,1,11,23,3.27,0.14,4.45,1.41
2018,1,12,0,3.67,355.84,5.13,356.42
2018,1,12,1,4.02,354.09,5.75,354.23
2018,1,12,2,4.25,355.68,6.11,355.3
2018,1,12,3,4.38,0.0,6.17,359.35
2018,1,12,4,4.35,4.33,6.04,3.78
2018,1,12,5,4.24,8.26,5.82,7.87
2018,1,12,6,3.96,11.95,5.5,11.8
2018,1,12,7,3.89,18.36,4.78,18.11
2018,1,12,8,3.39,27.33,3.58,27.24
2018,1,12,9,2.09,31.85,2.14,30.96
2018,1,12,10,0.71,38.76,0.81,40.72
2018,1,12,11,0.42,184.32,0.38,171.7
2018,1,12,12,1.18,206.73,1.15,203.96
2018,1,12,13,1.69,222.01,1.74,221.55
2018,1,12,14,2.0,233.89,2.15,235.04
2018,1,12,15,2.23,243.08,2.54,243.91
2018,1,12,16,2.31,250.03,3.44,248.27
2018,1,12,17,2.8,253.99,4.06,252.65
2018,1,12,18,2.89,258.29,4.09,257.77
2018,1,12,19,2.78,264.51,3.75,264.38
2018,1,12,20,2.56,274.72,3.37,275.33
2018,1,12,21,2.49,288.83,3.23,289.79
2018,1,12,22,2.58,302.24,3.3,303.13
2018,1,12,23,2.74,313.03,3.49,313.91
2018,1,13,0,2.88,322.94,3.67,323.74
2018,1,13,1,2.97,333.1,3.81,333.59
2018,1,13,2,3.03,341.99,3.92,341.89
2018,1,13,3,3.1,351.01,4.04,350.77
2018,1,13,4,3.19,0.14,4.19,359.79
2018,1,13,5,3.27,8.09,4.3,7.72
2018,1,13,6,3.28,15.06,4.36,14.63
2018,1,13,7,3.37,19.23,4.06,18.99
2018,1,13,8,3.02,19.93,3.14,20.11
2018,1,13,9,1.61,19.32,1.69,22.78
2018,1,13,10,0.72,0.62,0.85,8.43
2018,1,13,11,0.62,297.86,0.68,312.67
2018,1,13,12,1.08,271.66,1.13,279.14
2018,1,13,13,1.45,265.67,1.56,270.86
2018,1,13,14,1.77,265.7,1.98,269.77
2018,1,13,15,2.22,269.39,2.66,271.52
2018,1,13,16,2.72,273.63,4.17,272.36
2018,1,13,17,3.48,276.44,5.24,275.74
2018,1,13,18,3.66,280.45,5.5,280.38
2018,1,13,19,3.61,284.91,5.28,285.43
2018,1,13,20,3.47,289.62,4.93,290.7
2018,1,13,21,3.47,296.8,4.86,297.96
2018,1,13,22,3.7,306.34,5.23,307.42
2018,1,13,23,4.01,316.42,5.74,317.26
2018,1,14,0,4.23,326.07,6.13,326.43
2018,1,14,1,4.35,333.9,6.32,333.97
2018,1,14,2,4.3,339.49,6.19,339.37
2018,1,14,3,4.05,343.31,5.7,343.11
2018,1,14,4,3.7,347.58,5.03,347.35
2018,1,14,5,3.39,352.71,4.47,352.66
2018,1,14,6,3.15,356.44,4.1,356.51
2018,1,14,7,3.12,354.97,3.81,355.18
2018,1,14,8,3.12,346.1,3.29,344.32
2018,1,14,9,2.73,322.08,2.88,321.05
2018,1,14,10,2.64,306.09,2.77,306.74
2018,1,14,11,2.78,296.35,2.93,297.79
2018,1,14,12,3.01,289.37,3.17,291.07
2018,1,14,13,3.19,284.92,3.37,286.58
2018,1,14,14,3.21,280.95,3.41,282.57
2018,1,14,15,3.12,274.88,3.46,275.31
2018,1,14,16,2.86,265.61,4.25,265.58
2018,1,14,17,3.33,262.86,4.89,263.94
2018,1,14,18,3.45,266.88,4.98,268.47
2018,1,14,19,3.32,274.6,4.65,276.56
2018,1,14,20,3.19,287.68,4.39,289.85
2018,1,14,21,3.31,304.52,4.58,306.75
2018,1,14,22,3.52,321.4,4.95,323.4
2018,1,14,23,3.68,337.25,5.26,338.77
2018,1,15,0,3.77,352.51,5.42,353.29
2018,1,15,1,3.81,4.82,5.4,4.98
2018,1,15,2,3.79,14.58,5.22,14.66
2018,1,15,3,3.71,24.13,5.0,24.36
2018,1,15,4,3.61,33.79,4.82,34.23
2018,1,15,5,3.54,43.57,4.75,44.4
2018,1,15,6,3.46,52.25,4.78,53.24
2018,1,15,7,3.71,58.79,4.64,59.2
2018,1,15,8,3.56,61.52,3.74,62.1
2018,1,15,9,2.8,73.44,3.03,75.68
2018,1,15,10,2.08,92.58,2.37,92.46
2018,1,15,11,1.6,107.64,1.88,104.96
2018,1,15,12,1.23,125.2,1.45,120.7
2018,1,15,13,1.0,147.8,1.15,141.89
2018,1,15,14,0.91,168.11,1.02,163.93
2018,1,15,15,0.76,200.49,0.95,201.71
2018,1,15,16,1.11,251.05,1.67,251.4
2018,1,15,17,1.93,276.26,2.46,275.29
2018,1,15,18,2.29,291.22,2.82,291.6
2018,1,15,19,2.38,302.38,2.95,304.11
2018,1,15,20,2.46,312.04,3.03,313.85
2018,1,15,21,2.61,318.52,3.22,320.41
2018,1,15,22,2.85,321.34,3.58,322.98
2018,1,15,23,3.1,322.18,3.95,323.36
2018,1,16,0,3.3,323.18,4.29,324.11
2018,1,16,1,3.38,326.02,4.44,326.62
2018,1,16,2,3.38,329.7,4.46,329.62
2018,1,16,3,3.32,331.02,4.4,330.52
2018,1,16,4,3.24,331.46,4.27,330.53
2018,1,16,5,3.16,331.54,4.15,330.68
2018,1,16,6,3.07,329.59,4.07,328.75
2018,1,16,7,3.38,324.88,3.84,323.53
2018,1,16,8,3.47,306.3,3.82,302.71
2018,1,16,9,3.82,281.56,4.19,279.44
2018,1,16,10,4.46,269.6,4.94,268.91
2018,1,16,11,5.11,265.0,5.66,264.78
2018,1,16,12,5.75,263.21,6.37,263.31
2018,1,16,13,6.06,262.14,6.71,262.44
2018,1,16,14,6.15,260.49,6.8,260.81
2018,1,16,15,6.1,259.83,6.8,260.21
2018,1,16,16,5.27,259.32,6.7,259.32
2018,1,16,17,4.51,257.29,6.78,257.21
2018,1,16,18,4.57,256.15,6.85,256.14
2018,1,16,19,4.79,255.83,7.16,255.8
2018,1,16,20,5.0,256.62,7.48,256.59
2018,1,16,21,5.1,257.52,7.63,257.52
2018,1,16,22,5.15,258.37,7.73,258.52
2018,1,16,23,5.18,260.54,7.75,260.66
2018,1,17,0,5.23,264.52,7.82,264.55
2018,1,17,1,5.2,270.43,7.72,270.29
2018,1,17,2,4.98,275.59,7.28,275.36
2018,1,17,3,4.74,278.14,6.79,277.74
2018,1,17,4,4.42,279.26,6.15,278.84
2018,1,17,5,4.02,282.23,5.45,281.57
2018,1,17,6,3.38,288.6,4.49,287.62
2018,1,17,7,2.99,290.66,3.51,288.96
2018,1,17,8,2.53,291.74,2.69,292.02
2018,1,17,9,1.81,313.77,1.89,316.67
2018,1,17,10,1.4,333.15,1.54,338.63
2018,1,17,11,0.93,343.86,1.1,355.51
2018,1,17,12,0.25,1.79,0.49,29.86
2018,1,17,13,0.47,143.13,0.59,114.19
2018,1,17,14,0.96,158.46,1.02,143.39
2018,1,17,15,1.32,175.24,1.4,164.41
2018,1,17,16,1.64,202.66,2.02,197.53
2018,1,17,17,1.98,221.16,2.46,219.6
2018,1,17,18,1.97,235.36,2.41,234.92
2018,1,17,19,1.8,248.11,2.14,248.59
2018,1,17,20,1.45,259.72,1.68,261.19
2018,1,17,21,1.05,271.28,1.21,274.83
2018,1,17,22,0.77,288.99,0.9,295.23
2018,1,17,23,0.6,324.46,0.77,331.62
2018,1,18,0,0.79,359.43,1.05,2.56
2018,1,18,1,1.34,13.14,1.77,14.34
2018,1,18,2,1.95,19.16,2.57,19.7
2018,1,18,3,2.39,26.15,3.19,26.31
2018,1,18,4,2.77,35.12,3.73,34.85
2018,1,18,5,3.17,43.8,4.37,43.19
2018,1,18,6,3.51,50.15,5.08,49.05
2018,1,18,7,4.48,54.15,5.47,53.72
2018,1,18,8,5.02,57.97,5.51,57.91
2018,1,18,9,5.3,61.92,5.83,62.37
2018,1,18,10,4.65,72.81,5.24,73.73
2018,1,18,11,4.15,85.03,4.87,84.94
2018,1,18,12,3.93,91.59,4.74,91.32
2018,1,18,13,3.54,92.91,4.42,93.75
2018,1,18,14,3.17,91.7,3.94,93.07
2018,1,18,15,2.59,87.41,3.38,88.68
2018,1,18,16,1.57,74.72,2.91,72.15
2018,1,18,17,1.95,50.37,3.57,50.32
2018,1,18,18,2.75,37.72,4.75,39.13
2018,1,18,19,3.36,31.81,5.48,32.83
2018,1,18,20,3.7,27.0,5.79,27.98
2018,1,18,21,3.85,21.52,5.92,22.98
2018,1,18,22,3.96,16.4,6.01,18.48
2018,1,18,23,4.02,14.63,6.06,17.1
2018,1,19,0,4.09,16.43,6.1,18.67
2018,1,19,1,4.14,20.18,6.15,22.17
2018,1,19,2,4.15,25.07,6.07,26.86
2018,1,19,3,4.06,29.13,5.85,30.57
2018,1,19,4,3.98,33.78,5.67,34.96
2018,1,19,5,3.93,37.8,5.6,38.82
2018,1,19,6,3.85,41.13,5.58,41.99
2018,1,19,7,4.26,44.63,5.12,44.81
2018,1,19,8,3.85,47.3,4.08,48.03
2018,1,19,9,3.08,53.45,3.27,54.14
2018,1,19,10,2.06,53.65,2.32,53.63
2018,1,19,11,1.18,43.66,1.46,45.0
2018,1,19,12,0.54,21.04,0.78,30.67
2018,1,19,13,0.48,318.29,0.53,342.9
2018,1,19,14,0.73,292.15,0.69,305.31
2018,1,19,15,1.05,283.73,1.09,287.13
2018,1,19,16,1.56,274.31,1.87,273.59
2018,1,19,17,1.81,277.19,2.13,277.8
2018,1,19,18,1.54,291.1,1.77,293.73
2018,1,19,19,1.32,317.89,1.53,324.12
2018,1,19,20,1.4,344.41,1.74,352.52
2018,1,19,21,1.66,359.19,2.16,6.02
2018,1,19,22,1.98,3.84,2.59,8.84
2018,1,19,23,2.34,5.56,3.06,9.25
2018,1,20,0,2.65,5.74,3.47,8.4
2018,1,20,1,2.96,8.49,3.89,10.52
2018,1,20,2,3.14,12.37,4.13,14.01
2018,1,20,3,3.11,17.25,4.07,18.57
2018,1,20,4,2.99,24.89,3.88,25.89
2018,1,20,5,2.88,34.29,3.73,35.12
2018,1,20,6,2.78,43.97,3.65,44.65
2018,1,20,7,2.64,52.69,3.32,53.24
2018,1,20,8,2.3,63.61,2.41,65.51
2018,1,20,9,1.54,80.97,1.67,78.37
2018,1,20,10,0.65,73.96,0.84,66.52
2018,1,20,11,0.34,259.46,0.21,299.48
2018,1,20,12,1.33,255.07,1.17,260.04
2018,1,20,13,2.25,257.75,2.14,260.78
2018,1,20,14,3.06,262.37,3.08,264.46
2018,1,20,15,3.69,264.41,3.98,265.5
2018,1,20,16,3.7,264.3,5.35,263.55
2018,1,20,17,4.22,265.64,6.3,265.23
2018,1,20,18,4.3,269.37,6.5,269.45
2018,1,20,19,4.2,273.52,6.27,274.29
2018,1,20,20,4.05,277.32,5.85,278.68
2018,1,20,21,3.98,280.63,5.56,282.08
2018,1,20,22,3.97,283.9,5.44,285.23
2018,1,20,23,3.97,287.9,5.39,289.12
2018,1,21,0,4.0,293.01,5.41,294.01
2018,1,21,1,4.16,299.45,5.71,300.32
2018,1,21,2,4.33,306.04,6.04,306.59
2018,1,21,3,4.32,313.1,6.07,313.38
2018,1,21,4,4.21,319.36,5.88,319.42
2018,1,21,5,4.05,322.69,5.58,322.68
2018,1,21,6,3.75,323.39,5.2,323.3
2018,1,21,7,3.79,319.09,4.42,318.22
2018,1,21,8,3.67,305.04,4.03,303.84
2018,1,21,9,3.58,290.06,3.83,289.8
2018,1,21,10,3.77,276.67,3.98,277.1
2018,1,21,11,4.16,266.34,4.36,267.02
2018,1,21,12,4.68,260.29,4.89,261.08
2018,1,21,13,5.17,258.94,5.44,259.92
2018,1,21,14,5.43,259.39,5.77,260.5
2018,1,21,15,5.29,259.27,5.73,260.35
2018,1,21,16,4.33,257.72,5.72,257.71
2018,1,21,17,4.07,256.34,6.03,256.29
2018,1,21,18,4.23,257.3,6.21,257.28
2018,1,21,19,4.32,257.8,6.22,257.67
2018,1,21,20,4.39,258.29,6.23,258.06
2018,1,21,21,4.5,260.11,6.36,259.89
2018,1,21,22,4.56,262.22,6.43,262.11
2018,1,21,23,4.53,263.95,6.34,263.71
2018,1,22,0,4.6,266.3,6.45,265.97
2018,1,22,1,4.82,271.95,6.84,271.51
2018,1,22,2,5.08,279.03,7.34,278.51
2018,1,22,3,5.15,284.58,7.5,283.99
2018,1,22,4,5.11,288.43,7.49,287.79
2018,1,22,5,4.95,291.58,7.18,291.04
2018,1,22,6,4.52,293.2,6.53,292.64
2018,1,22,7,4.93,290.87,5.8,290.0
2018,1,22,8,5.05,281.69,5.62,280.89
2018,1,22,9,5.14,274.18,5.65,274.36
2018,1,22,10,5.45,270.98,5.94,271.88
2018,1,22,11,5.72,270.63,6.2,272.17
2018,1,22,12,5.86,270.38,6.36,272.54
2018,1,22,13,5.91,270.08,6.46,272.63
2018,1,22,14,5.92,268.79,6.56,271.37
2018,1,22,15,6.0,265.6,6.82,267.37
2018,1,22,16,5.4,258.4,7.45,258.51
2018,1,22,17,5.44,255.19,8.28,255.64
2018,1,22,18,5.58,260.41,8.53,260.83
2018,1,22,19,5.62,273.27,8.69,272.94
2018,1,22,20,5.92,297.11,8.96,294.73
2018,1,22,21,6.57,321.18,9.82,319.52
2018,1,22,22,7.17,335.56,10.35,335.1
2018,1,22,23,6.55,340.33,9.6,340.65
2018,1,23,0,5.93,344.57,8.84,345.52
2018,1,23,1,5.65,352.3,8.41,354.08
2018,1,23,2,5.46,3.36,8.12,5.63
2018,1,23,3,5.26,14.37,7.88,16.82
2018,1,23,4,5.0,26.12,7.51,28.16
2018,1,23,5,4.65,33.13,6.9,34.77
2018,1,23,6,4.13,35.92,6.09,37.08
2018,1,23,7,4.09,36.21,4.7,36.89
2018,1,23,8,3.16,35.74,3.41,37.37
2018,1,23,9,1.84,32.01,1.98,33.06
2018,1,23,10,1.01,339.6,1.16,347.18
2018,1,23,11,1.69,290.53,1.7,299.16
2018,1,23,12,2.54,274.76,2.55,280.41
2018,1,23,13,2.97,265.62,2.98,269.85
2018,1,23,14,3.2,257.46,3.22,260.35
2018,1,23,15,3.42,251.07,3.54,252.53
2018,1,23,16,3.19,244.63,4.42,245.11
2018,1,23,17,3.52,240.93,5.07,241.66
2018,1,23,18,3.46,239.44,4.94,240.76
2018,1,23,19,3.26,241.35,4.51,242.99
2018,1,23,20,2.97,242.63,3.97,244.44
2018,1,23,21,2.7,240.91,3.48,242.86
2018,1,23,22,2.45,241.23,3.08,243.18
2018,1,23,23,2.23,242.9,2.75,244.75
2018,1,24,0,2.05,245.0,2.5,247.04
2018,1,24,1,1.75,257.08,2.13,259.64
2018,1,24,2,1.39,281.06,1.72,284.48
2018,1,24,3,1.13,313.88,1.48,316.5
2018,1,24,4,1.14,356.08,1.53,355.31
2018,1,24,5,1.5,24.57,1.97,21.89
2018,1,24,6,1.8,35.83,2.39,32.86
2018,1,24,7,1.91,36.35,2.09,35.24
2018,1,24,8,0.79,43.0,0.61,46.04
2018,1,24,9,1.24,201.87,1.29,201.29
2018,1,24,10,2.13,217.84,2.16,217.66
2018,1,24,11,3.11,229.48,3.24,229.98
2018,1,24,12,4.07,236.74,4.31,237.66
2018,1,24,13,4.67,236.82,4.97,237.71
2018,1,24,14,4.92,232.75,5.25,233.23
2018,1,24,15,5.0,229.31,5.4,229.52
2018,1,24,16,4.35,225.15,5.62,225.96
2018,1,24,17,3.85,222.45,5.8,224.18
2018,1,24,18,3.84,222.12,5.61,223.36
2018,1,24,19,3.77,223.91,5.29,224.58
2018,1,24,20,3.62,227.71,4.94,228.14
2018,1,24,21,3.44,233.78,4.61,234.1
2018,1,24,22,3.25,243.74,4.29,243.85
2018,1,24,23,3.15,258.55,4.14,258.56
2018,1,25,0,3.18,274.8,4.16,274.84
2018,1,25,1,3.37,286.04,4.46,286.08
2018,1,25,2,3.56,292.34,4.74,292.38
2018,1,25,3,3.65,296.4,4.87,296.57
2018,1,25,4,3.66,299.24,4.88,299.36
2018,1,25,5,3.56,301.98,4.7,302.11
2018,1,25,6,3.33,304.58,4.46,304.66
2018,1,25,7,3.55,304.7,4.09,303.39
2018,1,25,8,3.47,298.06,3.77,297.42
2018,1,25,9,3.08,291.75,3.29,292.31
2018,1,25,10,2.82,285.73,2.96,288.15
2018,1,25,11,2.65,275.74,2.74,279.68
2018,1,25,12,2.77,262.05,2.8,266.01
2018,1,25,13,3.17,253.08,3.17,255.9
